"","perf_metric","perf_metric_diff","pvalue","names","method","perf_metric_name","seed"
"2385",1,0,1,"V3144","glmnet","AUC",2019
"2386",1,0,1,"V3145","glmnet","AUC",2019
"2387",1,0,1,"V3146","glmnet","AUC",2019
"2388",1,0,1,"V3147","glmnet","AUC",2019
"2389",1,0,1,"V3148","glmnet","AUC",2019
"2390",1,0,1,"V3149","glmnet","AUC",2019
"2391",1,0,1,"V315","glmnet","AUC",2019
"2392",1,0,1,"V3150","glmnet","AUC",2019
"2393",1,0,1,"V3151","glmnet","AUC",2019
"2394",1,0,1,"V3152","glmnet","AUC",2019
"2395",1,0,1,"V3153","glmnet","AUC",2019
"2396",1,0,1,"V3154","glmnet","AUC",2019
"2397",1,0,1,"V3155","glmnet","AUC",2019
"2398",1,0,1,"V3156","glmnet","AUC",2019
"2399",1,0,1,"V3157","glmnet","AUC",2019
"2400",1,0,1,"V3158","glmnet","AUC",2019
"2401",1,0,1,"V3159","glmnet","AUC",2019
"2402",1,0,1,"V316","glmnet","AUC",2019
"2403",1,0,1,"V3160","glmnet","AUC",2019
"2404",1,0,1,"V3161","glmnet","AUC",2019
"2405",1,0,1,"V3162","glmnet","AUC",2019
"2406",1,0,1,"V3163","glmnet","AUC",2019
"2407",1,0,1,"V3164","glmnet","AUC",2019
"2408",1,0,1,"V3165","glmnet","AUC",2019
"2409",1,0,1,"V3166","glmnet","AUC",2019
"2410",0.999621212121212,0.000378787878787867,0.95049504950495,"V3167","glmnet","AUC",2019
"2411",1,0,1,"V3168","glmnet","AUC",2019
"2412",1,0,1,"V3169","glmnet","AUC",2019
"2413",1,0,1,"V317","glmnet","AUC",2019
"2414",1,0,1,"V3170","glmnet","AUC",2019
"2415",1,0,1,"V3171","glmnet","AUC",2019
"2416",1,0,1,"V3172","glmnet","AUC",2019
"2417",1,0,1,"V3173","glmnet","AUC",2019
"2418",1,0,1,"V3174","glmnet","AUC",2019
"2419",1,0,1,"V3175","glmnet","AUC",2019
"2420",1,0,1,"V3176","glmnet","AUC",2019
"2421",1,0,1,"V3177","glmnet","AUC",2019
"2422",1,0,1,"V3178","glmnet","AUC",2019
"2423",1,0,1,"V3179","glmnet","AUC",2019
"2424",1,0,1,"V318","glmnet","AUC",2019
"2425",1,0,1,"V3180","glmnet","AUC",2019
"2426",1,0,1,"V3181","glmnet","AUC",2019
"2427",1,0,1,"V3182","glmnet","AUC",2019
"2428",1,0,1,"V3183","glmnet","AUC",2019
"2429",1,0,1,"V3184","glmnet","AUC",2019
"2430",1,0,1,"V3185","glmnet","AUC",2019
"2431",1,0,1,"V3186","glmnet","AUC",2019
"2432",1,0,1,"V3187","glmnet","AUC",2019
"2433",1,0,1,"V3188","glmnet","AUC",2019
"2434",1,0,1,"V3189","glmnet","AUC",2019
"2435",1,0,1,"V319","glmnet","AUC",2019
"2436",1,0,1,"V3190","glmnet","AUC",2019
"2437",1,0,1,"V3191","glmnet","AUC",2019
"2438",1,0,1,"V3192","glmnet","AUC",2019
"2439",1,0,1,"V3193","glmnet","AUC",2019
"2440",1,0,1,"V3194","glmnet","AUC",2019
"2441",1,0,1,"V3195","glmnet","AUC",2019
"2442",1,0,1,"V3196","glmnet","AUC",2019
"2443",1,0,1,"V3197","glmnet","AUC",2019
"2444",1,0,1,"V3198","glmnet","AUC",2019
"2445",1,0,1,"V3199","glmnet","AUC",2019
"2446",1,0,1,"V32","glmnet","AUC",2019
"2447",1,0,1,"V320","glmnet","AUC",2019
"2448",1,0,1,"V3200","glmnet","AUC",2019
"2449",1,0,1,"V3201","glmnet","AUC",2019
"2450",1,0,1,"V3202","glmnet","AUC",2019
"2451",1,0,1,"V3203","glmnet","AUC",2019
"2452",1,0,1,"V3204","glmnet","AUC",2019
"2453",1,0,1,"V3205","glmnet","AUC",2019
"2454",1,0,1,"V3206","glmnet","AUC",2019
"2455",1,0,1,"V3207","glmnet","AUC",2019
"2456",1,0,1,"V3208","glmnet","AUC",2019
"2457",1,0,1,"V3209","glmnet","AUC",2019
"2458",1,0,1,"V321","glmnet","AUC",2019
"2459",1,0,1,"V3210","glmnet","AUC",2019
"2460",1,0,1,"V3211","glmnet","AUC",2019
"2461",1,0,1,"V3212","glmnet","AUC",2019
"2462",1,0,1,"V3213","glmnet","AUC",2019
"2463",1,0,1,"V3214","glmnet","AUC",2019
"2464",1,0,1,"V3215","glmnet","AUC",2019
"2465",1,0,1,"V3216","glmnet","AUC",2019
"2466",1,0,1,"V3217","glmnet","AUC",2019
"2467",1,0,1,"V3218","glmnet","AUC",2019
"2468",1,0,1,"V3219","glmnet","AUC",2019
"2469",1,0,1,"V322","glmnet","AUC",2019
"2470",1,0,1,"V3220","glmnet","AUC",2019
"2471",1,0,1,"V3221","glmnet","AUC",2019
"2472",1,0,1,"V3222","glmnet","AUC",2019
"2473",1,0,1,"V3223","glmnet","AUC",2019
"2474",1,0,1,"V3224","glmnet","AUC",2019
"2475",1,0,1,"V3225","glmnet","AUC",2019
"2476",1,0,1,"V3226","glmnet","AUC",2019
"2477",1,0,1,"V3227","glmnet","AUC",2019
"2478",1,0,1,"V3228","glmnet","AUC",2019
"2479",1,0,1,"V3229","glmnet","AUC",2019
"2480",1,0,1,"V323","glmnet","AUC",2019
"2481",1,0,1,"V3230","glmnet","AUC",2019
"2482",1,0,1,"V3231","glmnet","AUC",2019
"2483",1,0,1,"V3232","glmnet","AUC",2019
"2484",1,0,1,"V3233","glmnet","AUC",2019
"2485",1,0,1,"V3234","glmnet","AUC",2019
"2486",1,0,1,"V3235","glmnet","AUC",2019
"2487",1,0,1,"V3236","glmnet","AUC",2019
"2488",1,0,1,"V3237","glmnet","AUC",2019
"2489",1,0,1,"V3238","glmnet","AUC",2019
"2490",1,0,1,"V3239","glmnet","AUC",2019
"2491",1,0,1,"V324","glmnet","AUC",2019
"2492",1,0,1,"V3240","glmnet","AUC",2019
"2493",1,0,1,"V3241","glmnet","AUC",2019
"2494",1,0,1,"V3242","glmnet","AUC",2019
"2495",1,0,1,"V3243","glmnet","AUC",2019
"2496",1,0,1,"V3244","glmnet","AUC",2019
"2497",1,0,1,"V3245","glmnet","AUC",2019
"2498",1,0,1,"V3246","glmnet","AUC",2019
"2499",1,0,1,"V3247","glmnet","AUC",2019
"2500",1,0,1,"V3248","glmnet","AUC",2019
"2501",1,0,1,"V3249","glmnet","AUC",2019
"2502",1,0,1,"V325","glmnet","AUC",2019
"2503",1,0,1,"V3250","glmnet","AUC",2019
"2504",1,0,1,"V3251","glmnet","AUC",2019
"2505",1,0,1,"V3252","glmnet","AUC",2019
"2506",1,0,1,"V3253","glmnet","AUC",2019
"2507",1,0,1,"V3254","glmnet","AUC",2019
"2508",1,0,1,"V3255","glmnet","AUC",2019
"2509",1,0,1,"V3256","glmnet","AUC",2019
"2510",1,0,1,"V3257","glmnet","AUC",2019
"2511",1,0,1,"V3258","glmnet","AUC",2019
"2512",1,0,1,"V3259","glmnet","AUC",2019
"2513",1,0,1,"V326","glmnet","AUC",2019
"2514",1,0,1,"V3260","glmnet","AUC",2019
"2515",1,0,1,"V3261","glmnet","AUC",2019
"2516",1,0,1,"V3262","glmnet","AUC",2019
"2517",1,0,1,"V3263","glmnet","AUC",2019
"2518",1,0,1,"V3264","glmnet","AUC",2019
"2519",1,0,1,"V3265","glmnet","AUC",2019
"2520",1,0,1,"V3266","glmnet","AUC",2019
"2521",1,0,1,"V3267","glmnet","AUC",2019
"2522",1,0,1,"V3268","glmnet","AUC",2019
"2523",1,0,1,"V3269","glmnet","AUC",2019
"2524",1,0,1,"V327","glmnet","AUC",2019
"2525",1,0,1,"V3270","glmnet","AUC",2019
"2526",1,0,1,"V3271","glmnet","AUC",2019
"2527",1,0,1,"V3272","glmnet","AUC",2019
"2528",1,0,1,"V3273","glmnet","AUC",2019
"2529",1,0,1,"V3274","glmnet","AUC",2019
"2530",1,0,1,"V3275","glmnet","AUC",2019
"2531",1,0,1,"V3276","glmnet","AUC",2019
"2532",1,0,1,"V3277","glmnet","AUC",2019
"2533",1,0,1,"V3278","glmnet","AUC",2019
"2534",1,0,1,"V3279","glmnet","AUC",2019
"2535",1,0,1,"V328","glmnet","AUC",2019
"2536",1,0,1,"V3280","glmnet","AUC",2019
"2537",1,0,1,"V3281","glmnet","AUC",2019
"2538",1,0,1,"V3282","glmnet","AUC",2019
"2539",1,0,1,"V3283","glmnet","AUC",2019
"2540",1,0,1,"V3284","glmnet","AUC",2019
"2541",1,0,1,"V3285","glmnet","AUC",2019
"2542",1,0,1,"V3286","glmnet","AUC",2019
"2543",1,0,1,"V3287","glmnet","AUC",2019
"2544",1,0,1,"V3288","glmnet","AUC",2019
"2545",1,0,1,"V3289","glmnet","AUC",2019
"2546",1,0,1,"V329","glmnet","AUC",2019
"2547",1,0,1,"V3290","glmnet","AUC",2019
"2548",1,0,1,"V3291","glmnet","AUC",2019
"2549",1,0,1,"V3292","glmnet","AUC",2019
"2550",1,0,1,"V3293","glmnet","AUC",2019
"2551",1,0,1,"V3294","glmnet","AUC",2019
"2552",1,0,1,"V3295","glmnet","AUC",2019
"2553",1,0,1,"V3296","glmnet","AUC",2019
"2554",1,0,1,"V3297","glmnet","AUC",2019
"2555",1,0,1,"V3298","glmnet","AUC",2019
"2556",1,0,1,"V3299","glmnet","AUC",2019
"2557",1,0,1,"V33","glmnet","AUC",2019
"2558",1,0,1,"V330","glmnet","AUC",2019
"2559",1,0,1,"V3300","glmnet","AUC",2019
"2560",1,0,1,"V3301","glmnet","AUC",2019
"2561",1,0,1,"V3302","glmnet","AUC",2019
"2562",1,0,1,"V3303","glmnet","AUC",2019
"2563",1,0,1,"V3304","glmnet","AUC",2019
"2564",1,0,1,"V3305","glmnet","AUC",2019
"2565",1,0,1,"V3306","glmnet","AUC",2019
"2566",1,0,1,"V3307","glmnet","AUC",2019
"2567",1,0,1,"V3308","glmnet","AUC",2019
"2568",1,0,1,"V3309","glmnet","AUC",2019
"2569",1,0,1,"V331","glmnet","AUC",2019
"2570",1,0,1,"V3310","glmnet","AUC",2019
"2571",1,0,1,"V3311","glmnet","AUC",2019
"2572",1,0,1,"V3312","glmnet","AUC",2019
"2573",1,0,1,"V3313","glmnet","AUC",2019
"2574",1,0,1,"V3314","glmnet","AUC",2019
"2575",1,0,1,"V3315","glmnet","AUC",2019
"2576",1,0,1,"V3316","glmnet","AUC",2019
"2577",1,0,1,"V3317","glmnet","AUC",2019
"2578",1,0,1,"V3318","glmnet","AUC",2019
"2579",1,0,1,"V3319","glmnet","AUC",2019
"2580",1,0,1,"V332","glmnet","AUC",2019
"2581",1,0,1,"V3320","glmnet","AUC",2019
"2582",1,0,1,"V3321","glmnet","AUC",2019
"2583",1,0,1,"V3322","glmnet","AUC",2019
"2584",1,0,1,"V3323","glmnet","AUC",2019
"2585",1,0,1,"V3324","glmnet","AUC",2019
"2586",1,0,1,"V3325","glmnet","AUC",2019
"2587",1,0,1,"V3326","glmnet","AUC",2019
"2588",1,0,1,"V3327","glmnet","AUC",2019
"2589",1,0,1,"V3328","glmnet","AUC",2019
"2590",1,0,1,"V3329","glmnet","AUC",2019
"2591",1,0,1,"V333","glmnet","AUC",2019
"2592",1,0,1,"V3330","glmnet","AUC",2019
"2593",1,0,1,"V3331","glmnet","AUC",2019
"2594",1,0,1,"V3332","glmnet","AUC",2019
"2595",1,0,1,"V3333","glmnet","AUC",2019
"2596",1,0,1,"V3334","glmnet","AUC",2019
"2597",1,0,1,"V3335","glmnet","AUC",2019
"2598",1,0,1,"V3336","glmnet","AUC",2019
"2599",1,0,1,"V3337","glmnet","AUC",2019
"2600",1,0,1,"V3338","glmnet","AUC",2019
"2601",1,0,1,"V3339","glmnet","AUC",2019
"2602",1,0,1,"V334","glmnet","AUC",2019
"2603",1,0,1,"V3340","glmnet","AUC",2019
"2604",1,0,1,"V3341","glmnet","AUC",2019
"2605",1,0,1,"V3342","glmnet","AUC",2019
"2606",1,0,1,"V3343","glmnet","AUC",2019
"2607",1,0,1,"V3344","glmnet","AUC",2019
"2608",1,0,1,"V3345","glmnet","AUC",2019
"2609",1,0,1,"V3346","glmnet","AUC",2019
"2610",1,0,1,"V3347","glmnet","AUC",2019
"2611",1,0,1,"V3348","glmnet","AUC",2019
"2612",1,0,1,"V3349","glmnet","AUC",2019
"2613",1,0,1,"V335","glmnet","AUC",2019
"2614",1,0,1,"V3350","glmnet","AUC",2019
"2615",1,0,1,"V3351","glmnet","AUC",2019
"2616",1,0,1,"V3352","glmnet","AUC",2019
"2617",1,0,1,"V3353","glmnet","AUC",2019
"2618",1,0,1,"V3354","glmnet","AUC",2019
"2619",1,0,1,"V3355","glmnet","AUC",2019
"2620",1,0,1,"V3356","glmnet","AUC",2019
"2621",1,0,1,"V3357","glmnet","AUC",2019
"2622",1,0,1,"V3358","glmnet","AUC",2019
"2623",1,0,1,"V3359","glmnet","AUC",2019
"2624",1,0,1,"V336","glmnet","AUC",2019
"2625",1,0,1,"V3360","glmnet","AUC",2019
"2626",1,0,1,"V3361","glmnet","AUC",2019
"2627",1,0,1,"V3362","glmnet","AUC",2019
"2628",1,0,1,"V3363","glmnet","AUC",2019
"2629",1,0,1,"V3364","glmnet","AUC",2019
"2630",1,0,1,"V3365","glmnet","AUC",2019
"2631",1,0,1,"V3366","glmnet","AUC",2019
"2632",1,0,1,"V3367","glmnet","AUC",2019
"2633",1,0,1,"V3368","glmnet","AUC",2019
"2634",1,0,1,"V3369","glmnet","AUC",2019
"2635",1,0,1,"V337","glmnet","AUC",2019
"2636",1,0,1,"V3370","glmnet","AUC",2019
"2637",1,0,1,"V3371","glmnet","AUC",2019
"2638",1,0,1,"V3372","glmnet","AUC",2019
"2639",1,0,1,"V3373","glmnet","AUC",2019
"2640",1,0,1,"V3374","glmnet","AUC",2019
"2641",1,0,1,"V3375","glmnet","AUC",2019
"2642",1,0,1,"V3376","glmnet","AUC",2019
"2643",1,0,1,"V3377","glmnet","AUC",2019
"2644",1,0,1,"V3378","glmnet","AUC",2019
"2645",1,0,1,"V3379","glmnet","AUC",2019
"2646",1,0,1,"V338","glmnet","AUC",2019
"2647",1,0,1,"V3380","glmnet","AUC",2019
"2648",1,0,1,"V3381","glmnet","AUC",2019
"2649",1,0,1,"V3382","glmnet","AUC",2019
"2650",1,0,1,"V3383","glmnet","AUC",2019
"2651",1,0,1,"V3384","glmnet","AUC",2019
"2652",1,0,1,"V3385","glmnet","AUC",2019
"2653",1,0,1,"V3386","glmnet","AUC",2019
"2654",1,0,1,"V3387","glmnet","AUC",2019
"2655",1,0,1,"V3388","glmnet","AUC",2019
"2656",1,0,1,"V3389","glmnet","AUC",2019
"2657",1,0,1,"V339","glmnet","AUC",2019
"2658",1,0,1,"V3390","glmnet","AUC",2019
"2659",1,0,1,"V3391","glmnet","AUC",2019
"2660",1,0,1,"V3392","glmnet","AUC",2019
"2661",1,0,1,"V3393","glmnet","AUC",2019
"2662",1,0,1,"V3394","glmnet","AUC",2019
"2663",1,0,1,"V3395","glmnet","AUC",2019
"2664",1,0,1,"V3396","glmnet","AUC",2019
"2665",1,0,1,"V3397","glmnet","AUC",2019
"2666",1,0,1,"V3398","glmnet","AUC",2019
"2667",1,0,1,"V3399","glmnet","AUC",2019
"2668",1,0,1,"V34","glmnet","AUC",2019
"2669",1,0,1,"V340","glmnet","AUC",2019
"2670",1,0,1,"V3400","glmnet","AUC",2019
"2671",1,0,1,"V3401","glmnet","AUC",2019
"2672",1,0,1,"V3402","glmnet","AUC",2019
"2673",1,0,1,"V3403","glmnet","AUC",2019
"2674",1,0,1,"V3404","glmnet","AUC",2019
"2675",1,0,1,"V3405","glmnet","AUC",2019
"2676",1,0,1,"V3406","glmnet","AUC",2019
"2677",1,0,1,"V3407","glmnet","AUC",2019
"2678",1,0,1,"V3408","glmnet","AUC",2019
"2679",1,0,1,"V3409","glmnet","AUC",2019
"2680",1,0,1,"V341","glmnet","AUC",2019
"2681",1,0,1,"V3410","glmnet","AUC",2019
"2682",1,0,1,"V3411","glmnet","AUC",2019
"2683",1,0,1,"V3412","glmnet","AUC",2019
"2684",1,0,1,"V3413","glmnet","AUC",2019
"2685",1,0,1,"V3414","glmnet","AUC",2019
"2686",1,0,1,"V3415","glmnet","AUC",2019
"2687",1,0,1,"V3416","glmnet","AUC",2019
"2688",1,0,1,"V3417","glmnet","AUC",2019
"2689",1,0,1,"V3418","glmnet","AUC",2019
"2690",1,0,1,"V3419","glmnet","AUC",2019
"2691",1,0,1,"V342","glmnet","AUC",2019
"2692",1,0,1,"V3420","glmnet","AUC",2019
"2693",1,0,1,"V3421","glmnet","AUC",2019
"2694",1,0,1,"V3422","glmnet","AUC",2019
"2695",1,0,1,"V3423","glmnet","AUC",2019
"2696",1,0,1,"V3424","glmnet","AUC",2019
"2697",1,0,1,"V3425","glmnet","AUC",2019
"2698",1,0,1,"V3426","glmnet","AUC",2019
"2699",1,0,1,"V3427","glmnet","AUC",2019
"2700",1,0,1,"V3428","glmnet","AUC",2019
"2701",1,0,1,"V3429","glmnet","AUC",2019
"2702",1,0,1,"V343","glmnet","AUC",2019
"2703",1,0,1,"V3430","glmnet","AUC",2019
"2704",1,0,1,"V3431","glmnet","AUC",2019
"2705",1,0,1,"V3432","glmnet","AUC",2019
"2706",1,0,1,"V3433","glmnet","AUC",2019
"2707",1,0,1,"V3434","glmnet","AUC",2019
"2708",1,0,1,"V3435","glmnet","AUC",2019
"2709",1,0,1,"V3436","glmnet","AUC",2019
"2710",1,0,1,"V3437","glmnet","AUC",2019
"2711",1,0,1,"V3438","glmnet","AUC",2019
"2712",1,0,1,"V3439","glmnet","AUC",2019
"2713",1,0,1,"V344","glmnet","AUC",2019
"2714",1,0,1,"V3440","glmnet","AUC",2019
"2715",1,0,1,"V3441","glmnet","AUC",2019
"2716",1,0,1,"V3442","glmnet","AUC",2019
"2717",1,0,1,"V3443","glmnet","AUC",2019
"2718",1,0,1,"V3444","glmnet","AUC",2019
"2719",1,0,1,"V3445","glmnet","AUC",2019
"2720",1,0,1,"V3446","glmnet","AUC",2019
"2721",1,0,1,"V3447","glmnet","AUC",2019
"2722",1,0,1,"V3448","glmnet","AUC",2019
"2723",1,0,1,"V3449","glmnet","AUC",2019
"2724",1,0,1,"V345","glmnet","AUC",2019
"2725",1,0,1,"V3450","glmnet","AUC",2019
"2726",1,0,1,"V3451","glmnet","AUC",2019
"2727",1,0,1,"V3452","glmnet","AUC",2019
"2728",1,0,1,"V3453","glmnet","AUC",2019
"2729",1,0,1,"V3454","glmnet","AUC",2019
"2730",1,0,1,"V3455","glmnet","AUC",2019
"2731",1,0,1,"V3456","glmnet","AUC",2019
"2732",1,0,1,"V3457","glmnet","AUC",2019
"2733",1,0,1,"V3458","glmnet","AUC",2019
"2734",1,0,1,"V3459","glmnet","AUC",2019
"2735",1,0,1,"V346","glmnet","AUC",2019
"2736",1,0,1,"V3460","glmnet","AUC",2019
"2737",1,0,1,"V3461","glmnet","AUC",2019
"2738",1,0,1,"V3462","glmnet","AUC",2019
"2739",1,0,1,"V3463","glmnet","AUC",2019
"2740",1,0,1,"V3464","glmnet","AUC",2019
"2741",1,0,1,"V3465","glmnet","AUC",2019
"2742",1,0,1,"V3466","glmnet","AUC",2019
"2743",1,0,1,"V3467","glmnet","AUC",2019
"2744",1,0,1,"V3468","glmnet","AUC",2019
"2745",1,0,1,"V3469","glmnet","AUC",2019
"2746",1,0,1,"V347","glmnet","AUC",2019
"2747",1,0,1,"V3470","glmnet","AUC",2019
"2748",1,0,1,"V3471","glmnet","AUC",2019
"2749",1,0,1,"V3472","glmnet","AUC",2019
"2750",1,0,1,"V3473","glmnet","AUC",2019
"2751",1,0,1,"V3474","glmnet","AUC",2019
"2752",1,0,1,"V3475","glmnet","AUC",2019
"2753",1,0,1,"V3476","glmnet","AUC",2019
"2754",1,0,1,"V3477","glmnet","AUC",2019
"2755",1,0,1,"V3478","glmnet","AUC",2019
"2756",1,0,1,"V3479","glmnet","AUC",2019
"2757",1,0,1,"V348","glmnet","AUC",2019
"2758",1,0,1,"V3480","glmnet","AUC",2019
"2759",1,0,1,"V3481","glmnet","AUC",2019
"2760",1,0,1,"V3482","glmnet","AUC",2019
"2761",1,0,1,"V3483","glmnet","AUC",2019
"2762",1,0,1,"V3484","glmnet","AUC",2019
"2763",1,0,1,"V3485","glmnet","AUC",2019
"2764",1,0,1,"V3486","glmnet","AUC",2019
"2765",1,0,1,"V3487","glmnet","AUC",2019
"2766",1,0,1,"V3488","glmnet","AUC",2019
"2767",1,0,1,"V3489","glmnet","AUC",2019
"2768",1,0,1,"V349","glmnet","AUC",2019
"2769",1,0,1,"V3490","glmnet","AUC",2019
"2770",1,0,1,"V3491","glmnet","AUC",2019
"2771",1,0,1,"V3492","glmnet","AUC",2019
"2772",1,0,1,"V3493","glmnet","AUC",2019
"2773",1,0,1,"V3494","glmnet","AUC",2019
"2774",1,0,1,"V3495","glmnet","AUC",2019
"2775",1,0,1,"V3496","glmnet","AUC",2019
"2776",1,0,1,"V3497","glmnet","AUC",2019
"2777",1,0,1,"V3498","glmnet","AUC",2019
"2778",1,0,1,"V3499","glmnet","AUC",2019
"2779",1,0,1,"V35","glmnet","AUC",2019
"2780",1,0,1,"V350","glmnet","AUC",2019
"2781",1,0,1,"V3500","glmnet","AUC",2019
"2782",1,0,1,"V3501","glmnet","AUC",2019
"2783",1,0,1,"V3502","glmnet","AUC",2019
"2784",1,0,1,"V3503","glmnet","AUC",2019
"2785",1,0,1,"V3504","glmnet","AUC",2019
"2786",1,0,1,"V3505","glmnet","AUC",2019
"2787",1,0,1,"V3506","glmnet","AUC",2019
"2788",1,0,1,"V3507","glmnet","AUC",2019
"2789",1,0,1,"V3508","glmnet","AUC",2019
"2790",1,0,1,"V3509","glmnet","AUC",2019
"2791",1,0,1,"V351","glmnet","AUC",2019
"2792",1,0,1,"V3510","glmnet","AUC",2019
"2793",1,0,1,"V3511","glmnet","AUC",2019
"2794",1,0,1,"V3512","glmnet","AUC",2019
"2795",1,0,1,"V3513","glmnet","AUC",2019
"2796",1,0,1,"V3514","glmnet","AUC",2019
"2797",1,0,1,"V3515","glmnet","AUC",2019
"2798",1,0,1,"V3516","glmnet","AUC",2019
"2799",1,0,1,"V3517","glmnet","AUC",2019
"2800",1,0,1,"V3518","glmnet","AUC",2019
"2801",1,0,1,"V3519","glmnet","AUC",2019
"2802",1,0,1,"V352","glmnet","AUC",2019
"2803",1,0,1,"V3520","glmnet","AUC",2019
"2804",1,0,1,"V3521","glmnet","AUC",2019
"2805",1,0,1,"V3522","glmnet","AUC",2019
"2806",1,0,1,"V3523","glmnet","AUC",2019
"2807",1,0,1,"V3524","glmnet","AUC",2019
"2808",1,0,1,"V3525","glmnet","AUC",2019
"2809",1,0,1,"V3526","glmnet","AUC",2019
"2810",1,0,1,"V3527","glmnet","AUC",2019
"2811",1,0,1,"V3528","glmnet","AUC",2019
"2812",1,0,1,"V3529","glmnet","AUC",2019
"2813",1,0,1,"V353","glmnet","AUC",2019
"2814",1,0,1,"V3530","glmnet","AUC",2019
"2815",1,0,1,"V3531","glmnet","AUC",2019
"2816",1,0,1,"V3532","glmnet","AUC",2019
"2817",1,0,1,"V3533","glmnet","AUC",2019
"2818",1,0,1,"V3534","glmnet","AUC",2019
"2819",1,0,1,"V3535","glmnet","AUC",2019
"2820",1,0,1,"V3536","glmnet","AUC",2019
"2821",1,0,1,"V3537","glmnet","AUC",2019
"2822",1,0,1,"V3538","glmnet","AUC",2019
"2823",1,0,1,"V3539","glmnet","AUC",2019
"2824",1,0,1,"V354","glmnet","AUC",2019
"2825",1,0,1,"V3540","glmnet","AUC",2019
"2826",1,0,1,"V3541","glmnet","AUC",2019
"2827",1,0,1,"V3542","glmnet","AUC",2019
"2828",1,0,1,"V3543","glmnet","AUC",2019
"2829",1,0,1,"V3544","glmnet","AUC",2019
"2830",1,0,1,"V3545","glmnet","AUC",2019
"2831",1,0,1,"V3546","glmnet","AUC",2019
"2832",1,0,1,"V3547","glmnet","AUC",2019
"2833",1,0,1,"V3548","glmnet","AUC",2019
"2834",1,0,1,"V3549","glmnet","AUC",2019
"2835",1,0,1,"V355","glmnet","AUC",2019
"2836",1,0,1,"V3550","glmnet","AUC",2019
"2837",1,0,1,"V3551","glmnet","AUC",2019
"2838",1,0,1,"V3552","glmnet","AUC",2019
"2839",1,0,1,"V3553","glmnet","AUC",2019
"2840",1,0,1,"V3554","glmnet","AUC",2019
"2841",1,0,1,"V3555","glmnet","AUC",2019
"2842",1,0,1,"V3556","glmnet","AUC",2019
"2843",1,0,1,"V3557","glmnet","AUC",2019
"2844",1,0,1,"V3558","glmnet","AUC",2019
"2845",1,0,1,"V3559","glmnet","AUC",2019
"2846",1,0,1,"V356","glmnet","AUC",2019
"2847",1,0,1,"V3560","glmnet","AUC",2019
"2848",1,0,1,"V3561","glmnet","AUC",2019
"2849",1,0,1,"V3562","glmnet","AUC",2019
"2850",1,0,1,"V3563","glmnet","AUC",2019
"2851",1,0,1,"V3564","glmnet","AUC",2019
"2852",1,0,1,"V3565","glmnet","AUC",2019
"2853",1,0,1,"V3566","glmnet","AUC",2019
"2854",1,0,1,"V3567","glmnet","AUC",2019
"2855",1,0,1,"V3568","glmnet","AUC",2019
"2856",1,0,1,"V3569","glmnet","AUC",2019
"2857",1,0,1,"V357","glmnet","AUC",2019
"2858",1,0,1,"V3570","glmnet","AUC",2019
"2859",1,0,1,"V3571","glmnet","AUC",2019
"2860",1,0,1,"V3572","glmnet","AUC",2019
"2861",1,0,1,"V3573","glmnet","AUC",2019
"2862",1,0,1,"V3574","glmnet","AUC",2019
"2863",1,0,1,"V3575","glmnet","AUC",2019
"2864",1,0,1,"V3576","glmnet","AUC",2019
"2865",1,0,1,"V3577","glmnet","AUC",2019
"2866",1,0,1,"V3578","glmnet","AUC",2019
"2867",1,0,1,"V3579","glmnet","AUC",2019
"2868",1,0,1,"V358","glmnet","AUC",2019
"2869",1,0,1,"V3580","glmnet","AUC",2019
"2870",1,0,1,"V3581","glmnet","AUC",2019
"2871",1,0,1,"V3582","glmnet","AUC",2019
"2872",1,0,1,"V3583","glmnet","AUC",2019
"2873",1,0,1,"V3584","glmnet","AUC",2019
"2874",1,0,1,"V3585","glmnet","AUC",2019
"2875",1,0,1,"V3586","glmnet","AUC",2019
"2876",1,0,1,"V3587","glmnet","AUC",2019
"2877",1,0,1,"V3588","glmnet","AUC",2019
"2878",1,0,1,"V3589","glmnet","AUC",2019
"2879",1,0,1,"V359","glmnet","AUC",2019
"2880",1,0,1,"V3590","glmnet","AUC",2019
"2881",1,0,1,"V3591","glmnet","AUC",2019
"2882",1,0,1,"V3592","glmnet","AUC",2019
"2883",1,0,1,"V3593","glmnet","AUC",2019
"2884",1,0,1,"V3594","glmnet","AUC",2019
"2885",1,0,1,"V3595","glmnet","AUC",2019
"2886",1,0,1,"V3596","glmnet","AUC",2019
"2887",1,0,1,"V3597","glmnet","AUC",2019
"2888",1,0,1,"V3598","glmnet","AUC",2019
"2889",1,0,1,"V3599","glmnet","AUC",2019
"2890",1,0,1,"V36","glmnet","AUC",2019
"2891",1,0,1,"V360","glmnet","AUC",2019
"2892",1,0,1,"V3600","glmnet","AUC",2019
"2893",1,0,1,"V3601","glmnet","AUC",2019
"2894",1,0,1,"V3602","glmnet","AUC",2019
"2895",1,0,1,"V3603","glmnet","AUC",2019
"2896",1,0,1,"V3604","glmnet","AUC",2019
"2897",1,0,1,"V3605","glmnet","AUC",2019
"2898",1,0,1,"V3606","glmnet","AUC",2019
"2899",1,0,1,"V3607","glmnet","AUC",2019
"2900",1,0,1,"V3608","glmnet","AUC",2019
"2901",1,0,1,"V3609","glmnet","AUC",2019
"2902",1,0,1,"V361","glmnet","AUC",2019
